targets
"{""oprNum"":""8f69bab6-c741-422f-bfd6-4f816c82890a"",""arr"":[{""position"":[213,876,369,894,253,1032,44,1014,210,731,364,745,248,878,37,862]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a05e82d5-0a91-4d4d-9302-a348c18588aa"",""arr"":[{""position"":[364,564,256,561,339,521,433,522,362,456,253,456,336,431,431,432]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""dc7c6f7f-e634-4e80-b1d1-6a6cceaa4bd5"",""arr"":[{""position"":[1356,535,1468,531,1514,585,1401,589,1356,441,1469,439,1515,480,1400,484]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""97b08267-0337-47e3-b95a-3e3968812c09"",""arr"":[{""position"":[993,569,1106,567,1112,611,985,612,993,462,1106,460,1110,497,984,497]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""973e6c2b-0760-4bcc-a758-f3190a7b3d75"",""arr"":[{""position"":[454,624,580,628,525,707,389,704,450,506,577,507,521,578,385,575]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""3f3701eb-aec3-4462-886c-86cae470c2bd"",""arr"":[{""position"":[260,501,166,499,252,474,350,477,258,398,164,397,252,379,349,381]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6c115a57-a967-42ee-8430-5404d78d5acd"",""arr"":[{""position"":[702,627,839,626,828,692,678,691,700,496,838,495,826,548,677,547]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""bfdf7f04-c7cd-4410-9335-1a9726c53ebc"",""arr"":[{""position"":[933,723,1078,720,1084,814,912,814,931,588,1078,587,1083,657,911,657]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""13d44779-d7f6-410e-ae39-8458be01bde9"",""arr"":[{""position"":[1354,283,1288,286,1281,269,1397,266,1356,187,1289,189,1281,181,1400,179]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""9b7d5d88-d991-4f2e-9cbb-e147b02b4470"",""arr"":[{""position"":[-31,711,-9,695,-7,620,110,631,-35,601,-9,591,-9,520,108,530]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""dd25abcf-5cf1-4939-8a9d-de0685fda788"",""arr"":[{""position"":[846,361,791,359,842,345,922,347,861,295,790,294,840,285,921,286]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f551ea03-7cc8-43dc-8c8a-f9816c5c2c5f"",""arr"":[{""position"":[584,431,511,430,555,412,619,412,583,364,509,363,555,355,618,355]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""e3c485d3-f633-4717-b6e7-3011b27629a9"",""arr"":[{""position"":[441,384,456,384,515,381,546,383,436,323,456,321,515,322,547,320]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""b3bc13ab-5c7b-4b11-a955-1b729aa471f7"",""arr"":[{""position"":[671,349,625,345,661,333,729,336,669,276,623,274,659,273,727,274]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
